TimeStep;AvgCohesion;AvgAlignment;AvgSeparation;AvgAvoidance;AvgFoodAttraction;AvgAvoidanceDistance
0;0,10012892203104969;0,09970261728522402;0,09985862025596345;0,10035376245037436;0,10004533514415279;0,10009346237817288
1;0,100976329078151;0,09939671110690222;0,09982560015586431;0,10001011410589612;0,10011748454976434;0,10003647598125076
2;0,10063420149201512;0,09934586816817426;0,09999523988646088;0,10010464159207878;0,10009399338113414;0,10011683178629055
3;0,10062968756262843;0,09882347418541469;0,09987567119131047;0,10027834677092422;0,09957502267342075;0,09999287676266098
4;0,10024614032919979;0,09905708831644114;0,09948265845635265;0,1004964856996519;0,09984427055756515;0,10025711956441301
5;0,09992675567705891;0,09926370934068363;0,09966659825391683;0,1007335663145239;0,09855823345238586;0,1005811615308468
6;0,1000419464073018;0,09948686513099413;0,10041993511510372;0,10080197890826526;0,09857180321019042;0,1007202348329593
7;0,10009869827934559;0,09943442318234386;0,10073093943861104;0,10103946005712908;0,09841269769400422;0,10096747760426489
8;0,10019493679645927;0,0993920549771172;0,10083552890820749;0,10102667838067081;0,09887103323947406;0,10099860086908083
9;0,1003808383251748;0,0996742861108628;0,10185972850637458;0,10140798883806271;0,09837473132322952;0,10113932143481927
10;0,09997441552599101;0,099296074084634;0,10143544528197179;0,10200789400497719;0,09772617167282395;0,10146887416709602
11;0,09995124402883711;0,09919421863622044;0,10120637843868087;0,10178261102839431;0,09811421710302003;0,10144948058228093
12;0,09942828334084189;0,09863600316468248;0,1015581369319611;0,10212957433330518;0,0985387648782497;0,1007698440002698
13;0,09941432146250145;0,09775675948039123;0,10035388623788456;0,10288602056045426;0,09908296208364517;0,10099481582430453
14;0,09949266007154171;0,09807569394775427;0,1003268938765847;0,10324897751827476;0,09978054206478792;0,10136164666585705
15;0,09955461924798722;0,09840789761136311;0,09975661099586336;0,10371794789514814;0,09959128464473857;0,1014796011963016
16;0,09934089920139182;0,09866316093662084;0,09983266388823778;0,10427922384653326;0,098712722478192;0,1016827954171732
17;0,09899878709697726;0,09927932608826853;0,10015637573533584;0,10510136718363186;0,09851845015024444;0,10196790319995605
18;0,09916612346747103;0,09904248918487366;0,1006335681509305;0,10472555527202372;0,09843817112575762;0,1020393369056451
19;0,09962219104702726;0,09869530161312375;0,10020940930228005;0,10416781338647756;0,09907896814949606;0,10171872913013047
20;0,0997336559067721;0,09849113372879315;0,1003956913770942;0,10381675404274956;0,09911662644873079;0,1023340631246349
21;0,09967022158631304;0,0998639934299894;0,09991106803403071;0,10324222601294557;0,09961449531752443;0,10267998845553968
22;0,09999499267063996;0,10006539725489243;0,09998134441202969;0,10320595519577239;0,09994448845936318;0,10319627792881385
23;0,09973687854992239;0,09951814197981913;0,09970561039934503;0,10321844592607363;0,09966037151579582;0,1036749051436906
24;0,10022886668113758;0,10023217141855069;0,09969947202524469;0,10305047136618849;0,09931412361245809;0,10357138048873898
25;0,10052682109727534;0,10002781430494687;0,1005390367703433;0,10277416078052602;0,09969555709698258;0,10249428239440074
26;0,09961309987525531;0,09886673189032859;0,09945993332419413;0,1036508908842243;0,09815277963344159;0,10224611920864088
27;0,09955118942625897;0,09901200482931076;0,09911049050994923;0,1031669959893796;0,09812166269931483;0,10250060336808439
28;0,10055898196006326;0,09969308685181097;0,09853493615232763;0,10288859215768631;0,09831816211054485;0,10291865933549008
29;0,10028193205668441;0,0996015092522134;0,098654065735744;0,10295316197968025;0,09850091100158388;0,10229881260507771
30;0,10059590001189703;0,09983405189434831;0,09806289016166399;0,10278479353939986;0,098628503020132;0,1023499035295378
31;0,10091722189112652;0,0990508150646805;0,0977276220477462;0,10243107905190844;0,09849274815728877;0,10315150804965827
32;0,10085606722226033;0,09938757836482565;0,09793926280342313;0,10277528187361062;0,0981649055215503;0,1033687113510072
33;0,10089842270242842;0,09929119407359419;0,09790469227955846;0,10304649892328092;0,09793190781741332;0,1031446324221715
34;0,10122457199819222;0,09945737412662586;0,0984532089587671;0,1033499495142418;0,0978043382017336;0,10352132598687395
35;0,10214897795598599;0,09986245430992927;0,09886965566306695;0,10318112619850364;0,0973204795918733;0,10347984928948374
36;0,10142694738036515;0,1005841789089696;0,0988536150707512;0,10363368098989569;0,09650954635113895;0,10279223313670471
37;0,10126444244020756;0,10103116008868436;0,09856741650967263;0,10337015620034513;0,09723055377083743;0,10435264483218104
38;0,10166607899938464;0,10050081186054105;0,0986044011212432;0,10301683581752802;0,09691764795632257;0,10398228169506839
39;0,10237388920815228;0,10043127724769489;0,09856231808235158;0,10315400469188936;0,09695306876610153;0,10420601330533474
40;0,10319847216151355;0,09957302590658969;0,09861521442007046;0,10283926823193973;0,09727702784646247;0,10280034014238772
41;0,10190976152992416;0,10002232992270946;0,09861745272438562;0,10258767731448037;0,09750169432991795;0,10247084849638263
42;0,10138457403959464;0,10050143681803425;0,09809887571796809;0,10247091407484715;0,09778325725602978;0,10283685978495119
43;0,10110699679166128;0,10076551329562487;0,09835423334602698;0,10236797143378255;0,09818003823542291;0,10320254513569947
44;0,10226051237173418;0,10084820904897426;0,09842727418293641;0,10207423544931242;0,09838964881446566;0,10283978578202774
45;0,10228474684720731;0,10082530787097772;0,09843147400014862;0,1014430584293306;0,09880771170123669;0,10470190984627441
