TimeStep;AvgCohesion;AvgAlignment;AvgSeparation;AvgAvoidance;AvgFoodAttraction;AvgAvoidanceDistance
48;0,10136152907068563;0,09858593248888205;0,09973270595354915;0,10184060657391462;0,10140321348274058;0,09943696301862213
49;0,10136152907068563;0,09858593248888205;0,09973270595354915;0,10184060657391462;0,10140321348274058;0,09943696301862213
50;0,10136152907068563;0,09858593248888205;0,09973270595354915;0,10184060657391462;0,10140321348274058;0,09943696301862213
51;0,10101934337252658;0,09890741620192514;0,09987267932451967;0,10159711518439071;0,10166339948326167;0,09981900243152156
52;0,10125945374066324;0,09879071654381429;0,09975916055013771;0,10155511044733677;0,1015813494569701;0,10054798368569906
53;0,10147020218995637;0,09825626508706828;0,1001074480522506;0,10200679678339691;0,10142981371549739;0,10005768378051283
54;0,10147020218995637;0,09825626508706828;0,1001074480522506;0,10200679678339691;0,10142981371549739;0,10005768378051283
55;0,10140982170273939;0,09765027452621568;0,10022364583445185;0,10216833518778638;0,10089691871044457;0,09982641450291047
56;0,1009343701407738;0,09736317934022307;0,10050289378519278;0,10157845033760314;0,10035899646999398;0,10042279036009441
57;0,100819649807553;0,09742167776796024;0,10089737833908;0,10128437585049511;0,10001338780412407;0,10079698912597072
58;0,10059328158554506;0,09724132789335917;0,09985120552705035;0,10098225862335848;0,10045541658363082;0,1002301470894522
59;0,10042301666718068;0,09695392972441257;0,10052065468081677;0,10075073455849798;0,10072583242043348;0,09995881713116682
60;0,10070009830763611;0,09687337523926853;0,10082900256073407;0,10026337320131726;0,10089990196449448;0,09989440032186818
61;0,10044760939408297;0,0971228907811983;0,10074395341346094;0,10080046408331943;0,10106875436609973;0,09953357763183031
62;0,10025591321122908;0,0971236682879277;0,10073988640396173;0,10107817176206255;0,10099227804545612;0,0995695136224309
63;0,10039895341774041;0,09712854781266202;0,10102631308296926;0,1013629274581621;0,10094822459051163;0,09963125546817055
64;0,10038434319885309;0,0973168707829052;0,10102343729752089;0,1016501764310178;0,10100995414577764;0,09976437575728801
65;0,10047014896136808;0,09742486124928575;0,1012255402926031;0,10174968764327598;0,10092379024675;0,09979583772893381
66;0,10053342712633935;0,09737053409313869;0,10145569141716784;0,1017359357828075;0,10095869442538546;0,09975420564828005
67;0,09979071291020336;0,09775001988101263;0,10181212278216012;0,1015435584763273;0,10014725833646475;0,09998588499438749
68;0,09958086728306324;0,09798595062424754;0,10208030460809608;0,10167448737855614;0,10068935727793539;0,09951924399504708
69;0,09934845361963152;0,0974665324315393;0,10316008343025744;0,10235172081883509;0,10022506078891133;0,0999396766735978
70;0,0994478572857366;0,09795716193746262;0,10323802262844232;0,10227707674127559;0,10028953251605403;0,10045632581457632
71;0,10020324356476626;0,09902311440143453;0,1031022988252125;0,10233838045541202;0,10087399678497426;0,10102164494912612
72;0,10044189097802651;0,09917293987707201;0,10306561553838568;0,10239797802982774;0,10125546671811161;0,1008111382923128
73;0,1005780054189244;0,09815349181820657;0,10234680752790715;0,1030684363015244;0,10075801462605599;0,10089013490185268
74;0,10060146052754441;0,09889885742833807;0,10275517065751331;0,10228691828328937;0,10094878331224286;0,10132170953511432
75;0,10066355337733385;0,09917787553226419;0,10257526553105469;0,10225197734306074;0,10124181927853979;0,1007223236673135
76;0,10082735025592386;0,09886113231155708;0,10300044977329934;0,10207044701701615;0,10165765975315916;0,1006081025854383
77;0,10078603447203599;0,09916134957694465;0,10362595522556459;0,10263438443358021;0,10135322947547123;0,10096860230088009
78;0,10022863562227968;0,09903125940213536;0,10362835452609322;0,10216299268823852;0,1017269017473726;0,10044069076398968
79;0,10022863562227968;0,09903125940213536;0,10362835452609322;0,10216299268823852;0,1017269017473726;0,10044069076398968
80;0,10014112185876783;0,0999087589749997;0,10370193524629837;0,10221904791094223;0,10236503298543893;0,10092575324761895
81;0,1000283281734021;0,09967397107291429;0,10415242321655502;0,10193666059589679;0,10262420983868419;0,1008392998145537
82;0,09991274619391394;0,09936627628755111;0,10415388669038195;0,10136571981231603;0,10295306067493372;0,1003002200996758
83;0,10004314376662785;0,09958607507421542;0,10368153373136704;0,10195843319830385;0,10236864655822596;0,10037902456643565
84;0,1001290318652867;0,09942710139118546;0,10328283540763089;0,10201872423210875;0,10232541556790756;0,10018115243489242
85;0,1001290318652867;0,09942710139118546;0,10328283540763089;0,10201872423210875;0,10232541556790756;0,10018115243489242
86;0,09972517394849496;0,0992991514905408;0,10260591241418802;0,10179359894878696;0,1020457387067842;0,10026197694234769
87;0,09874402741243042;0,0989854538073587;0,10378414739897934;0,10084104218584665;0,10018892644345222;0,10131255029484275
88;0,09849235339560325;0,09892349733303869;0,10374430762412039;0,10212534847373483;0,10035989269759765;0,1010583698854829
89;0,09836745822567214;0,09982924166073393;0,10385678498862248;0,10224841561283714;0,10015945817471283;0,10064094605838289
90;0,09864550073174837;0,09953438493310572;0,10349604055477811;0,1021982108273394;0,09981002296489559;0,1005173704289084
91;0,09834134763103483;0,09840044743741704;0,10342541692014143;0,102403933065251;0,09916360035102843;0,10046517712247485
92;0,09834134763103483;0,09840044743741704;0,10342541692014143;0,102403933065251;0,09916360035102843;0,10046517712247485
93;0,09844503991605658;0,09880102580023108;0,10291099954899824;0,10239680693558519;0,09941946248922191;0,10076516049425033
94;0,09857145597560747;0,09845516969537896;0,10269884685652385;0,10266192680835019;0,0984999315629635;0,1011702913418388
95;0,0989568468311394;0,09893668052499008;0,10268912327946536;0,10275757365558068;0,09892632369489475;0,10131134370172555
96;0,09942138132889197;0,09848096631840084;0,10243631240203946;0,10237367990279307;0,09910071358029623;0,10192895662555435
97;0,09920825119158141;0,09850135639288109;0,10247208646640718;0,10243861614768869;0,09886035764640788;0,10181398819662481
98;0,09936156433032241;0,09861263189981265;0,10262667739942834;0,10216026332256556;0,09932247360895256;0,10182252791690419
99;0,09869095353500251;0,09791825684598972;0,10332586246570913;0,101594258063763;0,0993948131538288;0,1018474908894981
100;0,0984907665099406;0,09752869806484449;0,10335980902990481;0,10107720633515845;0,09939960536935107;0,10163105843453643
101;0,09814816848771893;0,09722600747111661;0,10399300782137891;0,10150014490198458;0,09935484648552671;0,10142488472000731
102;0,09810807491657102;0,0977119086174996;0,10392637143858728;0,10190573589476393;0,09960409589927385;0,10120455320822466
103;0,09785050992283092;0,09798902343496335;0,10353311552962843;0,10208158652693776;0,09911744287796877;0,10133934155295457
104;0,09752118159606525;0,09817372913802293;0,10269705378811951;0,1025710948387607;0,09880998660261632;0,10051743908574672
105;0,09690541997578073;0,09796740405408841;0,10240498981604683;0,10274805668553233;0,09795731231408583;0,10069736164987125
106;0,09649821279334536;0,09791404491020429;0,10257621924822535;0,10270933675104135;0,0985367337491294;0,10053349578407111
107;0,09735116039196622;0,09952264900708663;0,10137359756364911;0,10326787460878777;0,0980532702902633;0,10137985738072736
108;0,09708161250112875;0,09969115292751328;0,10151081203233649;0,10351298133562915;0,09801167655211313;0,10106114629276243
109;0,09708161250112875;0,09969115292751328;0,10151081203233649;0,10351298133562915;0,09801167655211313;0,10106114629276243
110;0,09648550511402251;0,09963298531208523;0,10146976421164064;0,10382010870941968;0,09786654558037952;0,0999016094274662
111;0,09708793734767397;0,09962653046343564;0,10208465194501885;0,10353123675739559;0,09794204501618031;0,10027861795216839
112;0,09657784747481978;0,10012357804831512;0,10210828620591836;0,10397565565625931;0,09761173887079352;0,09971511082154365
113;0,09695007433845217;0,09991992610501148;0,1016601381092396;0,1039730880856844;0,09703570062748526;0,10061110910347308
114;0,09656616499914665;0,09923096672278033;0,10158554161074149;0,10443129689652557;0,09677262112673078;0,10058430931625276
115;0,09625430229451996;0,09928958125743277;0,1014446006205808;0,1044571487574152;0,09668213988367055;0,10009112401679363
116;0,09617739621916624;0,09952601359933995;0,10107251572525351;0,10451785784308461;0,09627352014331868;0,10017111516776842
117;0,09617739621916624;0,09952601359933995;0,10107251572525351;0,10451785784308461;0,09627352014331868;0,10017111516776842
118;0,09565080171441416;0,09876268346959692;0,1009374195864942;0,10412760800743562;0,09658406667657755;0,10012994321192652
119;0,09745753811454723;0,09910094286638241;0,10053630310530187;0,10393943793926255;0,09594778948986069;0,10132064616603181
120;0,09720637791146866;0,09870433282098273;0,10040175060666089;0,10345792579223725;0,09596033273372359;0,10159293578346021
121;0,09743815815053229;0,09878597032244991;0,10022474369458742;0,1040167800647024;0,09639721855995152;0,10155155509435712
122;0,09759107982983801;0,09883907379222781;0,09982037091704374;0,10423773743620737;0,09652300750453274;0,10107305402989396
123;0,0972351751499482;0,0988421790645792;0,09981669437716971;0,10456328220870921;0,0964204338847549;0,10034020803665832
124;0,09719334587379654;0,09869818403870848;0,09972627252817276;0,10384969390437142;0,09605384593331724;0,10101430055891564
125;0,09729659194920294;0,09931564065161196;0,10000527580563305;0,10364426336560068;0,09529750787143147;0,10122007563729132
126;0,0980732646034618;0,09960521634634803;0,09981368046779568;0,10395920312360626;0,09531923043563104;0,1024378044282458
127;0,09875696453228025;0,10029245176940733;0,10033120334901245;0,10432071674126256;0,09468387357875427;0,10295389184540048
128;0,09909537044949224;0,10026285223149918;0,09999424768251124;0,10390483725148177;0,09475252341022117;0,10400379046889631
129;0,09952132703348904;0,1001873117043789;0,10023881046964771;0,1038124494897784;0,09487123490427342;0,1039166542546776
130;0,09944838437693408;0,10015413154698279;0,10035640695534706;0,10381854056294673;0,09433225742767758;0,10456495057972272
131;0,09969936914737873;0,1002585071366566;0,10063944543713411;0,10382337517846402;0,0941729555167233;0,10468626815289715
132;0,09940152107195847;0,10048719630497656;0,10021551028114722;0,10337273615235078;0,09482745743514162;0,10499271393448341
133;0,09973427624394302;0,10070664512815528;0,10011646743865361;0,10331860028390928;0,0947314867713802;0,10490453347878718
134;0,09973427624394302;0,10070664512815528;0,10011646743865361;0,10331860028390928;0,0947314867713802;0,10490453347878718
135;0,10034499848963307;0,10084932522227262;0,09990702372043564;0,1036209257984567;0,09411461865955183;0,10523249881347545
136;0,10034499848963307;0,10084932522227262;0,09990702372043564;0,1036209257984567;0,09411461865955183;0,10523249881347545
137;0,10031389929060945;0,10060758717452234;0,09964075054872101;0,10332510939422367;0,0939878551919579;0,10522074552628186
138;0,10031389929060945;0,10060758717452234;0,09964075054872101;0,10332510939422367;0,0939878551919579;0,10522074552628186
139;0,09986069612322493;0,10032907250729223;0,09936207525122377;0,10381697852559185;0,09424802171690097;0,10514587009955703
140;0,0995072725175988;0,10039232563863469;0,0995264795077812;0,1043479398437184;0,09429287048313108;0,10475829092662621
141;0,09955987195782855;0,09982561068099989;0,10019046956509513;0,10423663300144015;0,09486752670455201;0,1049823499111613
142;0,09903154598205682;0,09980423228176441;0,10004972895345371;0,10404208437228438;0,0949293429696196;0,10495788805478085
143;0,09823544986906323;0,09985740953496991;0,09880530131619818;0,10459418354090792;0,09411948307732051;0,10487403160184176
144;0,09857765320351643;0,10002338916006571;0,09936824838638104;0,10427518434822909;0,09347040997377055;0,10469669950910564
145;0,0983871925556905;0,099901560005898;0,09921151786833224;0,10470481238155206;0,0927666052654849;0,10426176598792594
146;0,09885949484040611;0,09919660902461772;0,09969620936193462;0,10412807954301674;0,0926415234716811;0,10444709816707941
147;0,0990051674603301;0,09933477819673216;0,09988630445272251;0,10427058831031151;0,09253812247396108;0,10459894341369312
148;0,09947251789523037;0,09898608018520834;0,09949584730360797;0,10348602703536444;0,0928863858184365;0,10407971049203808
149;0,09936897649965055;0,09908088751567402;0,09894404941350561;0,10393704048417252;0,09290810734633796;0,10398777145131836
150;0,10034163071589608;0,09953361555240442;0,09902102013880809;0,10374200662666952;0,09275756820518814;0,10423859732706349
151;0,10031163462399108;0,09966430148168617;0,09926590598510909;0,10401175052438158;0,09251497523107272;0,1043401984388677
152;0,10048081825271515;0,09954813752252142;0,09928658350403065;0,10349226778351917;0,09274103304175131;0,10449998381029856
153;0,10046145558799842;0,09930376374883518;0,09923387417856264;0,10387693771071771;0,09268508359330327;0,10468759384676711
154;0,10062118513071533;0,09920488112318707;0,09920516011615071;0,10388058630213343;0,09247202412727816;0,10457387517224122
155;0,10062118513071533;0,09920488112318707;0,09920516011615071;0,10388058630213343;0,09247202412727816;0,10457387517224122
156;0,10154462791100874;0,09920137775594012;0,09918316623642297;0,10442048257469208;0,09256595892165156;0,10397465045884387
157;0,10107281342682374;0,09926993633507718;0,098646236003057;0,1045323332728764;0,09238813742381502;0,10388082386033455
158;0,10117853602643191;0,09862641569807913;0,09878913371130058;0,10420711392356921;0,09221221450385597;0,10399680609075922
159;0,10117853602643191;0,09862641569807913;0,09878913371130058;0,10420711392356921;0,09221221450385597;0,10399680609075922
160;0,10175507412630821;0,09822646408750707;0,09827539663811317;0,10349519895125348;0,09339151929597837;0,10425563681214099
161;0,10165788833666835;0,09818089392001328;0,09816368568871303;0,10372175228646659;0,09330247714914953;0,10450343110540727
162;0,10142624635236165;0,09819985781283332;0,09810307865644798;0,1037453045870182;0,09293039474469861;0,10458671700115686
163;0,10192710405965845;0,09875064937513331;0,09794586633226386;0,10429690649870274;0,09364484374678811;0,10472237402688604
164;0,10223178682682563;0,09933667067614664;0,09808372153250784;0,10464252312057203;0,09280913496814762;0,10474226082520822
165;0,1027136976094776;0,09940429317260699;0,09800713934253613;0,10458469624839115;0,09268107355047789;0,10444210116570882
166;0,10272917573665911;0,09963553410079809;0,09749169454452686;0,10455745620818045;0,0929168630017461;0,10402459388451651
167;0,1024436822059916;0,099275096637058;0,09747993200464489;0,1047127458995085;0,09258895418065609;0,10379995488175318
168;0,10246830421333165;0,09911584926200208;0,09771005044364317;0,104731626485864;0,09264244918520816;0,10372530245960743
169;0,10227043958310479;0,0988101762887546;0,09770517534657629;0,10500922454974225;0,09254138904263902;0,10361477033741524
170;0,10223800599081703;0,09882071254538471;0,0979341484101282;0,10470613895200463;0,092937646881301;0,10369614421610013
171;0,1017892049089894;0,09876801072157597;0,09788643318773921;0,10550200389220875;0,09248112053476812;0,10364295773187125
172;0,10195890054755488;0,09875477875790312;0,09785498141248435;0,1054672134580728;0,09228190556862412;0,1036005081743023
173;0,10179917521288087;0,09884824873884562;0,09793356886521247;0,10535278830989667;0,09229616025724588;0,1033316486841262
174;0,10179917521288087;0,09884824873884562;0,09793356886521247;0,10535278830989667;0,09229616025724588;0,1033316486841262
175;0,10177234854414985;0,09880068417275252;0,09819517337028233;0,10533469938845873;0,09233137412727217;0,10331949122189282
176;0,10202135782290613;0,09868937362893869;0,09805341773530755;0,1053547283972741;0,09240876387603773;0,10333754314952917
177;0,1021842276300821;0,09857698610096982;0,09893259421884262;0,10555746597593733;0,09219928396646233;0,10347876998005456
178;0,10278181077781122;0,09837084057622436;0,09919040534758312;0,10554955486750829;0,09226099109586922;0,10317156221162074
179;0,10278181077781122;0,09837084057622436;0,09919040534758312;0,10554955486750829;0,09226099109586922;0,10317156221162074
180;0,10264543798810336;0,0985050013012533;0,0990176986185598;0,10560816823455274;0,09231788870795642;0,10316378163802539
181;0,10237394259738884;0,09876068664553254;0,09886996716566092;0,10565560223998027;0,09223106986124106;0,10303891836202346
182;0,1026000371512432;0,09869984722511368;0,0990249619057358;0,10547799372023933;0,09242145037050231;0,10287155780457134
183;0,1026000371512432;0,09869984722511368;0,0990249619057358;0,10547799372023933;0,09242145037050231;0,10287155780457134
184;0,1024382995648305;0,09879208968812093;0,0987925366546485;0,10547380594716323;0,0926468319762921;0,10266791981443261
185;0,1018910406371807;0,0986982049268677;0,09917122457415486;0,1056682534791634;0,09251649149405361;0,10293836523836337
186;0,10208102250786077;0,09838442500567816;0,09834777441630241;0,1060000407743311;0,09215692457501468;0,1024986626167376
187;0,10216545104889004;0,0983187956210713;0,09813303125751607;0,10542224296955989;0,09244069752980977;0,1028163111857024
188;0,10197750543626512;0,09859456858170941;0,0985912575469489;0,10525151563106583;0,09249141854971434;0,1027194016018448
189;0,1021057555504072;0,0984779901390405;0,09846560633843777;0,10544847503292389;0,0929606260970703;0,10292109745384279
190;0,10230746231070523;0,09875345506521686;0,09859342051028216;0,1050022483059075;0,09334579534433339;0,10276392731953911
191;0,10230746231070523;0,09875345506521686;0,09859342051028216;0,1050022483059075;0,09334579534433339;0,10276392731953911
192;0,10224134878526853;0,09867748542367384;0,09866092125060005;0,1047167944597603;0,09338654425744174;0,10249692410496317
193;0,10206142482561759;0,09897031156952858;0,09862329095512877;0,10446701381838945;0,0932962293997847;0,10228767319892301
194;0,10213329471446923;0,09896217698762687;0,09855164206675113;0,10409106741352726;0,09291007989983233;0,1022011568265613
195;0,10208297629733275;0,0991984423392679;0,098226951624161;0,10396778190854507;0,09304810341770192;0,1021612324086088
196;0,1022235586175245;0,09851051296836062;0,09879868545970401;0,1048183671140461;0,0928507369095879;0,10229029850853812
197;0,10257555647158399;0,09885557511693212;0,09915539781447993;0,10477303834713472;0,09276404854221426;0,10226790635198828
198;0,1020039024431022;0,09896052234494547;0,09900982850813889;0,10479715321626484;0,09221406036102445;0,10261810203715292
199;0,10247782510352473;0,09858891369435785;0,09858835992342682;0,10450681792326501;0,09240992689590341;0,10218826635389669
200;0,1030606356621128;0,09862993892457307;0,09827474783124035;0,10405622674856392;0,09246391961530623;0,10147885477949754
201;0,10358409871534023;0,09817425618450958;0,09875072765378044;0,10499437565249639;0,09235451092513014;0,1019256295669148
202;0,10338708928154232;0,09826894411999072;0,09858230061168298;0,10474051101873114;0,09252628389800166;0,10198307163955768
203;0,10346290628929221;0,09849822670693702;0,0987714972329262;0,10470281353687412;0,0924613206949814;0,102179872493203
204;0,10339916833693026;0,09851928203564261;0,09895346216036015;0,1050360508931922;0,09221849316342398;0,10221924452471387
205;0,10315747903428336;0,09862610976873062;0,0988226534761023;0,10519719854731778;0,09244557569189593;0,10264386110892978
206;0,10315747903428336;0,09862610976873062;0,0988226534761023;0,10519719854731778;0,09244557569189593;0,10264386110892978
207;0,10368547446719227;0,09903246503967955;0,09908835622321623;0,10596373054464198;0,09264625004866525;0,10234561517580687
208;0,10356160700832312;0,09934417150694504;0,0988381388231066;0,1058456147036845;0,09281368318736939;0,10248757055278594
209;0,10331109307164503;0,09959970976872937;0,0986508110140147;0,10621005257284644;0,09316612197009425;0,10255905156918099
210;0,10347390700598262;0,09960864375013759;0,09855641738149183;0,10635924552849209;0,09332030550846994;0,10246061616316281
211;0,10376539285254437;0,09963469930780379;0,09841050193923508;0,10651459090262379;0,09348802489136937;0,1022611940418541
212;0,10318663815742718;0,09954808886042511;0,09837580228458143;0,10605944953726697;0,09346818295372254;0,10236421563128893
213;0,10339695076345805;0,09947771153769369;0,09852723898900648;0,10606795442637189;0,09324216209368193;0,10225247014540814
214;0,10365333487543717;0,09901430434007356;0,09819123565720884;0,1058043603181672;0,0927328205055119;0,10190373016176849
215;0,1039932674125406;0,09873102284831457;0,09800388395273352;0,10647095419784379;0,09246996856331346;0,10104615652900915
216;0,10414717947425157;0,0980182505373792;0,09795581685618762;0,10659613088666818;0,09205316134386504;0,10070049930826223
217;0,1042132053896651;0,09790780542732688;0,0980421294956185;0,1065655896348789;0,09221705075414945;0,10092699716350756
218;0,10422254163355787;0,09773149490021994;0,09810447989069145;0,10743547429369475;0,0923451978443585;0,10054981532719151
219;0,10440667418413421;0,09796557282690509;0,09806300381673069;0,10714398514867973;0,09249911442282421;0,10075350996929783
220;0,10461159392273185;0,09835704274023553;0,098606107470859;0,10809503729675987;0,09259481365113073;0,10039177442650604
221;0,10445459337496746;0,09787083503928679;0,09862686085856268;0,10883253699052055;0,09242289086933149;0,10024677863249709
222;0,10497521559076108;0,09819308176228614;0,09838095484125647;0,10935094539914708;0,09277116423965429;0,10045719570606021
223;0,10483581201727626;0,09877189274252678;0,09842353913735906;0,10934302328609527;0,09278904358249775;0,10092722879648194
224;0,10471613343750051;0,0987326308095928;0,098114788407853;0,10919820910817574;0,09285865306477675;0,10132614439907507
225;0,10459565506133661;0,09851064493610034;0,09817363060491059;0,1104584924277071;0,09276320098475863;0,10074863992755836
226;0,10448978967902062;0,09843751537223723;0,09785750575530394;0,11043814189900054;0,0928704848614551;0,1009205268872184
227;0,10426357025489723;0,09863460897261629;0,09789182155250235;0,10994025036942766;0,09233335035858423;0,10070971416752521
228;0,10443067807932724;0,09886986354222967;0,09818895547141096;0,10948351113330682;0,09231711119397155;0,10034242638785142
229;0,1043017650822787;0,09812740244581113;0,09728077612400422;0,10975723141157517;0,0923804046787856;0,09930769353345857
230;0,10401454529441305;0,09836181284805642;0,09757205686996999;0,11011528110483272;0,0922710940106412;0,09942299921785551
231;0,10357212286652917;0,09830765854440339;0,09814670108414783;0,11003451769936237;0,09233800607751518;0,09968937265794146
232;0,1036485197963339;0,09824243748183842;0,09830966006609311;0,11016233354062153;0,09267414719179128;0,09978879011091331
233;0,10397604420053978;0,09764333911365383;0,09891378970333135;0,11004138188775883;0,09299829648138835;0,09999224236758726
234;0,10388865933087314;0,09727903836493652;0,09883014472870202;0,10996242684553756;0,0928897453689619;0,10009015964953703
235;0,10405942880058512;0,09745815129247205;0,09864197956318997;0,10971039127521875;0,09302629386941409;0,10025797081815553
236;0,10400596843439976;0,09757030267756844;0,09822443293174611;0,10910483562300258;0,09260413413770749;0,10087225772876543
237;0,10380534618536476;0,09728063736025767;0,098395996206436;0,10906607306149672;0,09250315057853227;0,10096925678675034
238;0,10392183185067204;0,09717403905022284;0,09778594104363585;0,10899432598196601;0,09234087335157842;0,10087431367309681
239;0,10392183185067204;0,09717403905022284;0,09778594104363585;0,10899432598196601;0,09234087335157842;0,10087431367309681
240;0,10359861107168047;0,09733753222844352;0,09751693879913474;0,10885356742048949;0,09267645661263223;0,10078375073749263
241;0,10359861107168047;0,09733753222844352;0,09751693879913474;0,10885356742048949;0,09267645661263223;0,10078375073749263
242;0,1042723492260925;0,097191149353049;0,09811542694259141;0,10877978901940648;0,09267624829158971;0,10064600730687535
243;0,10449409666751773;0,09721268793195001;0,0981937631977107;0,10875061496628759;0,09213323810553464;0,10023642064902924
244;0,10483356043285014;0,09708144985778432;0,09804322298682966;0,10786296325088023;0,09236453080100854;0,1001739861357538
245;0,10505129613569208;0,09727196794083838;0,09788045652881329;0,10810648905332265;0,0922193231560202;0,09996112830301211
246;0,1044485943645134;0,0976009801851784;0,0988924469533148;0,10765208422301306;0,09252014334252429;0,10082940917536927
247;0,10433314176934438;0,0978316495076635;0,09779318809782897;0,10707975351186694;0,09235427899644102;0,10099693780505099
